toxicity_score,sentiment_polarity,network_density,betweenness_centrality,sybil_probability,escalation_flag
0.5222432600548044,0.744247817888303,0.2001502442448101,0.08479201604580322,0.0076640326492253275,0
0.7699935530986108,0.8642365649672248,0.16748258225906976,0.7163233880626823,0.21906880910185778,0
0.21582102749684318,0.13026636717841789,0.10456784033440025,0.07208433599867337,0.03672136250082114,0
0.6228904758190003,0.3933016477537845,0.6364302495436367,0.0712567277652586,0.10802575413069138,0
0.085347464993768,0.8449987623545914,0.7064757264869012,0.01210847523488745,0.3388606493387516,0
0.0516817211686077,0.41447726862679724,0.03158614482564204,0.9565013982994801,0.8025856795798129,0
0.531354631568148,-0.6949219141714773,0.9362122462436898,0.737508359459007,0.5720486433693008,0
0.5406351216101065,0.15257672033362635,0.05197128365147241,0.35325140850206416,0.5126677259564164,0
0.6374299014982066,0.2134300927657118,0.5412963353010705,0.2965355812876552,0.29348882320812164,0
0.7260913337226615,-0.15173865739522796,0.7090605194509164,0.34970322974584955,0.9317537194328164,1
0.9758520794625346,0.47288847124944566,0.8709691237460856,0.7746535311811819,0.39701504123719167,0
0.5163003483011953,0.8687340295380297,0.7140869321324278,0.6613706110704144,0.08709276679577149,0
0.32295647294124596,0.8511370258135527,0.8017280830697918,0.18519556786746794,0.6170665161178013,0
0.7951861947687037,-0.09832125719173579,0.33945019254280606,0.17410933533408435,0.11383839347660141,0
0.2708322512620742,-0.7735239083184895,0.8148251137465122,0.09839564971339732,0.3452231428016921,0
0.4389714207056361,0.9696823979246691,0.08011484638467514,0.6603027197013381,0.5074119387178089,0
0.07845638134226596,0.6777961728918682,0.8948166560605276,0.7643726622217359,0.8742225246851758,0
0.02535074341545751,-0.7506746375934663,0.5475923761537362,0.265046428325004,0.49354658034011867,0
0.9626484146779251,0.8416837652347446,0.8172977699624937,0.020944961030912812,0.7022587660316643,1
0.8359801205122058,0.7397927241242566,0.45231828451830014,0.08217166747642735,0.9928168389990704,1
0.695974206093698,0.03767611425214423,0.643577695196525,0.9678600348450305,0.13148911989798162,0
0.4089529444142699,0.1825508714898585,0.5264026609361132,0.29544477747742026,0.2747315255195195,0
0.17329432007084578,-0.20199459225973948,0.7315895217553319,0.7692231478381336,0.3945760755976464,0
0.15643704267108605,-0.8904767223559373,0.08162998203058958,0.6246635688542638,0.42182817853883137,0
0.25024289816459533,-0.32960551670819815,0.0603520839905638,0.3819396396528959,0.41102107526554577,0
0.5492266647061205,0.6057068971960229,0.24710323401014644,0.2056872621955551,0.9076110025565549,0
0.7145959227000623,-0.9907359539907943,0.15954468011318834,0.12138641815940643,0.7140326444668564,1
0.6601973767177313,-0.33300165661771164,0.8717835665922017,0.6150129680388666,0.6079052140907037,0
0.27993389694594284,-0.20366261281811338,0.21921398735804432,0.774633780637788,0.3093727178627821,0
0.9548652806631941,0.07479120587584576,0.9758652558191313,0.6439042535411307,0.8237903842212947,1
0.7378969166957685,0.839711232825521,0.33689579177110685,0.5303021332491583,0.9550605114849889,1
0.5543540525114007,-0.3073080112680775,0.18211791568869928,0.041951223431636264,0.8211982825502265,0
0.6117207462343522,-0.3060935962075446,0.7896985071424791,0.9684887775943838,0.0015651051914729042,0
0.4196000624277899,0.47500249621949675,0.6587077755008761,0.7987141916545746,0.636401370183407,0
0.24773098950115746,-0.09556411822038569,0.498195716453139,0.29282203670096474,0.051135381442100725,0
0.3559726786512616,-0.5507903541200361,0.5553635509376312,0.9799703293588506,0.25760722033372185,0
0.7578461104643691,-0.0951209677346132,0.7192017782722638,0.6018815896363221,0.059524700347771686,0
0.014393488629755868,-0.7182859592404003,0.22845474133129873,0.5824226582072465,0.6037954529493877,0
0.11607264050691624,-0.6472260269875534,0.9963339160567419,0.7480731794295321,0.6865899134926068,0
0.04600264202175275,-0.0032644545210405163,0.9747931621467831,0.8117697880901376,0.11448763806590512,0
0.040728802318970136,-0.16214910099090418,0.6503256863469369,0.6564786073315027,0.3838388830449795,0
0.8554605840110072,0.8296918021362001,0.19954245092914513,0.12809574636620003,0.456236508955542,0
0.7036578593800237,-0.2752122017667338,0.6802282424312913,0.3382675059944984,0.3690530217609166,0
0.4741738290873252,0.1611767005560869,0.07219840897917584,0.9280836403260497,0.12102500048519305,0
0.09783416065100148,0.26452857583906075,0.030652502205806065,0.22461561184385193,0.4189477901874754,0
0.49161587511683236,-0.9738110868233327,0.2576828885112137,0.3721670238375133,0.7511780478084181,0
0.4734717707805657,0.3270747440334212,0.4626229567393163,0.432076882944196,0.07100766453325547,0
0.17320186991001518,-0.6439280662604971,0.8682725054083805,0.4394049896944522,0.08018001408190345,0
0.43385164923797304,0.9221406349389103,0.727169069766308,0.6129395824945255,0.3547712918359842,0
0.39850473439737344,-0.7026745444937741,0.742706521199981,0.9430758377447076,0.941725711618925,0
0.6158500980522165,-0.17075175254595254,0.42549333444807536,0.24069271183250496,0.668572646722914,0
0.6350936508676438,-0.8293006638427123,0.3459349925469629,0.12150137630091806,0.6786699566725648,0
0.04530400977204452,0.9937485036918947,0.3710387629846027,0.19747048985993731,0.36191999083786497,0
0.3746126146264712,0.004390020662485172,0.9876495637360578,0.8869249002092695,0.5936607912085384,0
0.6258599157142364,0.19077003464008757,0.04010919141248248,0.645810812655206,0.010131184027743378,0
0.5031362585800877,-0.865847045223145,0.8670314961224486,0.28590678923916013,0.6360960464095422,0
0.8564898411883223,0.4999209407983556,0.5786754085723934,0.8159469389686173,0.9132869475762367,1
0.658693631618945,-0.5801888138088285,0.43861541918959046,0.861369996363436,0.6125734683448192,0
0.1629344270814297,0.7961085788814275,0.7252576604151365,0.846514338690278,0.873698593466345,0
0.07056874740042984,-0.5897207190359857,0.48666894142470285,0.9189265336395545,0.7239730554660938,0
0.6424192782063156,-0.6186245586726669,0.8734232380816606,0.2522410201733616,0.12055841640369025,0
0.026511310541621813,-0.9269006643038102,0.9007018640112585,0.7550419287462783,0.9024533072858417,0
0.5857755812734633,-0.055866109780001505,0.4217209268734554,0.46053949727414,0.06644384435577488,0
0.9402302414249576,0.12968226652523285,0.2768277972350516,0.8419985528900615,0.5339674725477638,0
0.575474177875879,-0.8685827211432953,0.5923503285933622,0.7284906771616132,0.14213712379345766,0
0.3881699262065219,0.5510552333900212,0.912363345616691,0.7764474464997246,0.011706610730904066,0
0.6432882184423532,-0.09342233050394477,0.21066218900566658,0.6561618376810715,0.422034260127639,0
0.45825289049151663,0.04878053865516008,0.6229665835634828,0.17742876946970687,0.29504070765415624,0
0.5456167893159349,-0.11847450612354371,0.6315602200925206,0.5450269188969383,0.486000493797603,0
0.9414648087765252,-0.19847387824934803,0.733113022415281,0.9846697395245082,0.5771998867345508,0
0.38610263780077425,0.11928066261643577,0.1315676851272598,0.9373880664971189,0.04373907230894736,0
0.9611905638239142,-0.689519508138575,0.7158249646820886,0.04317373579701167,0.12300329512374564,0
0.9053506419560637,-0.6361437390094578,0.909032520665641,0.16481481572943713,0.5586423964504253,0
0.19579113478929644,0.7235712420270346,0.17968310887024197,0.1317287734545619,0.34316735317265823,0
0.06936130087516545,0.8922309242672655,0.23754332492387764,0.7259799099852955,0.729173487549448,0
0.10077800137742665,-0.2533813674404941,0.9713950940416396,0.8177853298569451,0.6522916485919397,0
0.018221825651549728,-0.45851065371289246,0.18097695270948977,0.2135113663106719,0.8456043629899068,0
0.0944429607559284,0.2879990864780315,0.8543850933695791,0.505852692951829,0.6924928266692253,0
0.6830067734163568,-0.1825316578038072,0.4922778564480348,0.8407030280112,0.42993107739014813,0
0.07118864846022899,-0.9492272886793103,0.24723107440317704,0.7328015447662506,0.6729666223944324,0
0.3189756302937613,-0.6876948052676193,0.8707499012725114,0.5422372054918483,0.2753811742554185,0
0.8448753109694546,0.43194445769479506,0.4453052550026655,0.5903476904587729,0.3063134987782127,0
0.023271935735825866,0.3178478838203027,0.5148173539296902,0.50836054691628,0.7889851599207933,0
0.8144684825889358,-0.945808014993033,0.3592333693997657,0.2975484513188206,0.4464195164015822,0
0.28185477477339993,-0.5560556761341011,0.5929508514349274,0.5650219928590161,0.7983803405183525,0
0.11816482762165625,-0.5378504068238572,0.16352387258502277,0.6888853020500907,0.8224223736682784,0
0.6967371653641506,0.34378548719745683,0.3910815366517607,0.8733229158608077,0.8575623376612838,0
0.628942846779884,-0.9605789244912717,0.9694123223352875,0.6362913539792481,0.9166352358412073,0
0.877472013527053,-0.7917828360308523,0.25813343270112754,0.761121537043158,0.43098522051329624,0
0.7350710438038858,0.5998321707463787,0.6567366645412922,0.160071634954573,0.31886681832113883,0
0.8034809303848486,-0.6429106758913328,0.3251900642246949,0.4615574744197899,0.5821987465941139,0
0.2820345725713065,0.3054922157037494,0.7734731256866006,0.009331619827093296,0.3711724234376276,0
0.17743954377972282,-0.523634437906547,0.13087366071834983,0.24667886452162302,0.601074166800233,0
0.7506147516408583,-0.8011172144813097,0.9698210450785447,0.7264617151130048,0.7055858626438246,1
0.806834739267264,-0.5136556180010918,0.45378954138363925,0.9918099513493635,0.6884050184921369,1
0.9905051420006733,0.4445338637113183,0.23605046334646396,0.0991780995872159,0.37455288702012135,0
0.4126176769114265,0.7113929362125715,0.07349674733001266,0.40149431586128825,0.16686020169875282,0
0.37201808579278317,0.6604397291339832,0.16975790508754074,0.8000709686991595,0.43052933846220753,0
0.7764129607419968,-0.20563294076309035,0.5197739485560177,0.20403563462889884,0.14259414408190874,0
0.34080354025301784,0.33617027314129233,0.3370031764312863,0.5550849493022862,0.8900970351838083,0
0.9307573256035647,-0.5900314091683581,0.8288833658826095,0.7330712960296748,0.3458774607378574,0
0.8584127518430118,-0.4137045394779735,0.43088752366180594,0.615985450260179,0.15445974722332378,0
0.42899402737501835,0.7926716370422395,0.2487142725876299,0.18802473461541613,0.025447759905750877,0
0.7508710677914974,-0.9739961529785279,0.61714498660403,0.3553845686857394,0.6458223862864843,1
0.7545428740846823,-0.8289829382910638,0.7067772168854458,0.7837917844853972,0.6369023174547432,1
0.10312386883593261,-0.5842274897079454,0.16704190790094986,0.5542265141320166,0.34060416658129167,0
0.9025529066795667,-0.9469355922523606,0.16761921628831766,0.005229613542912737,0.071711888847651,0
0.5052523724478571,-0.6371291298204054,0.03667142693354297,0.7609907600280938,0.409628894895232,0
0.8264574661077416,0.16608312193938435,0.7364020150656405,0.03531135494023907,0.3112174950633936,0
0.32004960103061175,-0.1571508988150041,0.6638045276218051,0.7457337827312321,0.6771206397350094,0
0.8955232284962005,0.7853434221539497,0.4746308757498139,0.2024805601652374,0.6057792494526903,1
0.3892016787341631,0.6348871234768818,0.8441704489691971,0.9580734801193802,0.36459372819754,0
0.01083765148029836,-0.31636529660424806,0.8056701529500532,0.3679407513020845,0.2178925542549901,0
0.9053819764192637,-0.48115313313741503,0.5853543643967521,0.3269316163380791,0.9880359661555919,1
0.09128667678613356,-0.2406151836654662,0.8682712805132586,0.14888805033244468,0.45400162119611487,0
0.31931363759041487,0.18058988502961548,0.20584121003676825,0.3056042154902149,0.688274235780237,0
0.9500619670508049,-0.4638727183542475,0.11191961939772788,0.8766507618282006,0.14055296757836078,0
0.9506071469375561,0.24829781569826803,0.2697496115169896,0.9963343376272473,0.4855896996593978,0
0.5734378881232861,-0.18117669561751915,0.05708685608931485,0.36830953050684834,0.027536719869465487,0
0.6318372121697993,0.10409436170396047,0.531169528001032,0.44861063095454257,0.50545511791045,0
0.44844552197831977,-0.12774694172936663,0.9366056922949615,0.722070938202737,0.9640174071177023,0
0.29321077169806453,-0.41106848091616466,0.03934354066850965,0.8861957804650745,0.3842067129858002,0
0.32866454536991596,0.8969066139243134,0.1221099140100268,0.5930443341867842,0.03899601257491159,0
0.6725184560770384,0.5272115883195216,0.4521990282834353,0.39152569817782934,0.03095579091934353,0
0.75237452943768,-0.7197736484670949,0.9338750175279049,0.41262184084862374,0.3879867599468695,0
0.7915790437258485,0.7369359517958256,0.3161561049767505,0.6956181464968069,0.16002493646319405,0
0.7896181427945539,-0.025137603500972716,0.5072348086883924,0.0032182636042786816,0.023352096328185912,0
0.09120610304869037,0.7891044537881828,0.0415728590503921,0.6195893374598407,0.7562136139501768,0
0.49442030470258147,0.5997105118946304,0.14834320096208886,0.3554930104413574,0.4585230088818907,0
0.057558760016644284,-0.1495729910615331,0.9866301229588469,0.7941973312770843,0.2892447719726545,0
0.5495288823237355,-0.9550613833597652,0.9651186964360455,0.09299063982313216,0.9000831830164807,0
0.441530501373377,-0.46264528123010784,0.004939980934409616,0.5882022669483905,0.11613896020052561,0
0.8877041827582998,0.08326842932173384,0.951811785423239,0.48097288988612374,0.9559188289553192,1
0.3509150125520787,0.26695643965229454,0.6391199378155004,0.6423255259052274,0.3139667173773528,0
0.11706701642760586,-0.48422462913359543,0.8679182945200221,0.06485359448296835,0.8884036723086812,0
0.14299168205283586,-0.7212878518543517,0.4547398556338591,0.5799837874281313,0.6029428764794615,0
0.7615106317174722,0.6698604735985982,0.5155960285792502,0.5614845879595237,0.8267073597414875,1
0.6182180633162611,0.9688043614071042,0.4888465802569202,0.5606600944161709,0.9840131632104643,0
0.10112267612279024,0.05138036460537165,0.6668642575461043,0.6034876665964548,0.2884054378187457,0
0.08410680611499743,-0.656641428303393,0.1396512547563129,0.6764679372263622,0.961135485407593,0
0.70096913145912,-0.4553853469612621,0.029973589872677953,0.8049889996807698,0.38948189490242036,0
0.07276300636419353,-0.9632186469050665,0.3079299415911909,0.26982072012821434,0.3855119047369223,0
0.8218600592903562,0.828597613120998,0.7046807627366467,0.8250494101800621,0.3403871042545057,0
0.7062422271564962,-0.7644978342197177,0.20185345212294836,0.4982556822634536,0.5414076073475852,0
0.08134878064189976,0.1530329510285071,0.6734324333249173,0.07705827913433116,0.1541450431784871,0
0.08483771408519192,-0.451889558625588,0.9699120461072704,0.0585509292439792,0.5537114853580112,0
0.9866395785011755,0.10835600503158682,0.09390071578941839,0.3342383186960608,0.541704812410004,0
0.3742707957561203,0.30284077670372844,0.6726021182251263,0.7848969771114676,0.76190181260487,0
0.3706421470668909,0.6594836074144033,0.44375021930457115,0.7076809347409158,0.8336499619375856,0
0.8127995672575026,-0.5871574564787936,0.8681422543775054,0.7886149646724064,0.44044135031242404,0
0.9472485773838587,-0.978008342683039,0.1771497894473859,0.5172690564416094,0.30233324935149375,0
0.9860010638228709,-0.7262287398623855,0.6926259522261645,0.44019899795549056,0.25933489731709447,0
0.7533781852589416,0.8000372836962102,0.8381152896481102,0.14745252670628395,0.19462383670487193,0
0.37625958553091576,0.7477801551250305,0.9446142194740232,0.32819275360931155,0.05764758219902488,0
0.08350071669866876,0.1948262043406166,0.6832480282896458,0.43401936617387527,0.34244797883471334,0
0.7771469159274368,0.20103372086730675,0.4971747640084273,0.08860042967961723,0.27024769213078326,0
0.558404249735805,0.33007334909251096,0.6178472402012138,0.22061195271121126,0.9664173858664074,0
0.4242220092469763,-0.6492574427531008,0.8689049844787182,0.5982252940637388,0.5577088262500439,0
0.906354385094736,0.8288238918499196,0.5706097466388297,0.7356631142391898,0.34727703903050755,0
0.11119748230615134,-0.16245895021585377,0.03038705969683686,0.9983475113929496,0.580467600993696,0
0.49262510429085915,-0.2337229435010051,0.9309486955069778,0.9331133313435577,0.1391967013456955,0
0.011353644767419069,0.037835410565675076,0.6895267510315611,0.6425651995351915,0.4440437492022029,0
0.46866064199412627,-0.9060680664498899,0.6765133857772465,0.421248053294072,0.6262343214210638,0
0.05630327568183735,-0.6674332624878412,0.21567515239771717,0.6361773647082327,0.4888978317924514,0
0.11881791626807192,0.4760672328527409,0.6588854702326572,0.785651618080232,0.40177880065432425,0
0.11752624677710488,-0.8344026641497471,0.3938644056541585,0.11833619092338732,0.9938483888996982,0
0.6492103021160636,0.2063042189327764,0.6512329770414921,0.40990488969628824,0.880314762148927,0
0.7460448792654233,-0.5093017806373581,0.10659303030799072,0.8398022856356172,0.6234059581594401,1
0.5833687650971596,-0.2214087719160469,0.657845304603036,0.383832951933044,0.5693773611822828,0
0.9621725484745419,-0.42261252645860026,0.9994137257706666,0.5718722712271865,0.620660479824584,1
0.37487057952370406,-0.28865456707010173,0.04821203886055603,0.5877693608621982,0.20131210782243325,0
0.28571208628186073,0.438091810368491,0.9771741842213173,0.18447625313363936,0.3951377432643186,0
0.8685991281894603,-0.40575656875364996,0.4069079607228706,0.3622354416522884,0.03945953289089932,0
0.22359583851945264,0.13280928059379438,0.8707534503372591,0.33451128874193214,0.47554603748682667,0
0.9632225394406113,-0.04789919560180067,0.7823854840582735,0.026196708532064794,0.5430245839576632,0
0.012154474689816341,0.3273423307252963,0.5670162609866678,0.024191763891355245,0.2277497361032096,0
0.969878826707639,0.873659478649516,0.7384492092513265,0.8316970436757735,0.9640288471655137,1
0.04315991195057611,0.4651441944205006,0.8785155613013479,0.2730708099728124,0.909454610937242,0
0.8911431136980711,-0.5701192428184865,0.404140321651033,0.5180787662388154,0.7221432354559059,1
0.5277011090862999,-0.9376337298774307,0.3270331615632387,0.29872557358877305,0.5333866287653626,0
0.9929647961193003,-0.47547191140034983,0.6675933855635847,0.9406792451153405,0.869969159647685,1
0.07379656473539886,0.19015586140050966,0.8078459419412586,0.25929675886577375,0.1306523438234629,0
0.5538542844013208,-0.8971483730314993,0.7622851347766157,0.4296568127389351,0.790509794274885,0
0.969302535619099,-0.007267505597527313,0.7978136488586345,0.8727302504846018,0.1248208139668483,0
0.5230978441701488,0.19368569783377843,0.435583314812933,0.8419335667918086,0.7942106625494054,0
0.6293986381352625,-0.33151221836607836,0.8178342161750216,0.18610141784627732,0.27576756825135695,0
0.6957486889846172,0.5418244074916438,0.12020905537060844,0.8026433097957104,0.8770905810181889,0
0.45454106476777323,-0.7868034937324564,0.5444890979608495,0.45818688673789265,0.9440420938253978,0
0.6275580800840634,-0.8497244365283825,0.0057586604981215705,0.4829688720853552,0.14879596940511564,0
0.5843143119231002,0.4563775124072067,0.3245858299002703,0.13347997241594378,0.4626756050653935,0
0.901158010490989,-0.009017367587603076,0.3664615348713979,0.08060151375712465,0.9809873781626851,1
0.04544638034145787,0.3768047928554721,0.3961726916092554,0.7279393069737652,0.4834074359731466,0
0.2809631895922303,-0.13034532279250755,0.6954672066898622,0.49646115235529975,0.8635475225145451,0
0.9504114840765587,-0.5071959335217864,0.38855810127034573,0.43685070261517955,0.5887315221313199,0
0.8902637838909163,0.6382046353483994,0.44869362262253065,0.7295082286523967,0.37532990791960186,0
0.45565675278571294,0.5988317579379585,0.23754413087432746,0.7655128989911097,0.2857835555258702,0
0.6201325978015367,0.3893929417088535,0.3732517916293401,0.15890816766935356,0.20322309108608727,0
0.2773811829811327,-0.4557097255400746,0.22726962726315147,0.6102251494776413,0.7617981913776972,0
0.1881211597237613,0.1804613337381742,0.07319592376844364,0.13535408227768553,0.3865405068230279,0
0.46369840493998216,-0.2780522061199464,0.6034485933813779,0.7513750860290457,0.5112754622007512,0
0.3533522280260528,-0.8168358533467317,0.6682127985550163,0.6569551562671395,0.4923254800011819,0
0.5836561118508721,0.8346271509244856,0.6194903460096145,0.956614621083458,0.5772790292331312,0
0.07773463696498484,-0.7263627381620772,0.46349404380057235,0.06895801635642118,0.8655771456245522,0
0.9743948076661665,0.9004747076416049,0.3797857801792298,0.05705472115125432,0.9807393435834294,1
0.9862107444796029,-0.10798845408408853,0.8633336495718252,0.28218707469320015,0.40758420857381694,0
